Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2000-01-03,2.87148933205126,2.748695223746541,2.2260052207223904,2.417428720296493,0.21683092481486288,-0.028392013134367153,-0.01589304997901809,2.5145594501449935,2.4186468523732074,1.9058334991386738,2.0972187201152646,0.23874792595450428
2000-01-04,2.1588021909170436,2.096187209562682,2.0431293301862894,2.0483576646035573,0.25449431407688117,-0.028392013134367153,-0.01589304997901809,1.8590736585468557,1.815014190986089,1.738671703747769,1.7577250208504747,0.27621348770846427
2000-01-05,2.032639118851853,1.9418165262865803,1.7343958876082324,1.7712188536923166,0.6670475360405179,-0.028392013134367153,-0.01589304997901809,1.7430366257625651,1.672206463935614,1.4564669997610251,1.5027961157727134,0.6865997677807826
2000-01-06,1.7219289998827925,1.6499391839578164,1.5821152030933798,1.6121827806028155,-0.6718091305559027,-0.028392013134367153,-0.01589304997901809,1.45726457161488,1.4021918539778657,1.317271436305916,1.3565051944474744,-0.6452245343925125
2000-01-07,1.550132476219554,1.9054940125745563,1.6433056151358776,1.9477019221418477,-0.5533791568220425,-0.028392013134367153,-0.01589304997901809,1.2992566971838304,1.6386046458066195,1.3732039001584584,1.6651358301477825,-0.5274166158453306
2000-01-10,2.2171861657557224,2.1448334332841426,2.238521441367447,2.212091005674605,-0.8320965424107517,-0.028392013134367153,-0.01589304997901809,1.9127716471259597,1.8600166259820445,1.9172742303777752,1.9083367710765913,-0.8046700342494978
2000-01-11,2.213159684732365,2.1000789074603987,2.1606427351315403,2.149013407065267,-0.9535163331520099,-0.028392013134367153,-0.01589304997901809,1.909068337573245,1.8186143857904413,1.846087458200081,1.8503142115624176,-0.9254520657473799
2000-01-12,2.15007814869977,2.0391089737295016,1.99515048438024,2.0570811622835716,-1.1304553647425666,-0.028392013134367153,-0.01589304997901809,1.851049821176475,1.7622113339275254,1.694815567320099,1.7657494173846398,-1.101461722454793
2000-01-13,2.1755791951810317,2.1565085269772934,2.130047529110292,2.1241849905913783,-1.2532039630425393,-0.028392013134367153,-0.01589304997901809,1.8745041150411637,1.8708172103771177,1.8181212262738098,1.8274755445228517,-1.223565581930764
2000-01-14,2.082970131643817,2.1279694090607033,2.199582088249494,2.174512861822233,-1.1773788816823885,-0.028392013134367153,-0.01589304997901809,1.7893279952269905,1.8444157818478353,1.8816808442889281,1.8737701398788227,-1.1481387729310606
2000-01-18,2.1916851192744606,2.355633736077139,2.2781561400767916,2.3838768061425895,-0.8514473024988284,-0.028392013134367153,-0.01589304997901809,1.8893173532612704,2.0550271776191957,1.9535032126428686,2.0663556565507837,-0.8239191541804188
2000-01-19,2.41851021692358,2.2985555002439586,2.3949741994306515,2.28322106368088,-0.6342287917626033,-0.028392013134367153,-0.01589304997901809,2.0979371249744125,2.002224320560632,2.06028337090941,1.9737664658388405,-0.607841586887183
2000-01-20,2.3346251956036395,2.2252618565036246,2.2343493678190947,2.1577369047452817,-0.8904394993184002,-0.028392013134367153,-0.01589304997901809,2.020784842539869,1.9344206518397464,1.9134606532917249,1.8583386080873325,-0.8627065439124678
2000-01-21,2.225910207972996,2.1279694090607033,2.1606427351315403,2.1993412782961217,-0.9276461109821464,-0.028392013134367153,-0.01589304997901809,1.9207954844963402,1.8444157818478353,1.846087458200081,1.8966088069183886,-0.8997177272989597
2000-01-24,2.183632157227746,2.286231790234522,2.269116647388696,2.1825653212191702,-0.8538972914334305,-0.028392013134367153,-0.01589304997901809,1.881910734155842,1.9908237036936705,1.9452404623040465,1.8811772751361486,-0.8263562745150204
2000-01-25,2.2004091614917343,2.1448334332841426,2.1606427351315403,2.1282112202898467,-1.2451065419773044,-0.028392013134367153,-0.01589304997901809,1.8973411906409006,1.8600166259820445,1.846087458200081,1.831179112146889,-1.2155106926892842
2000-01-26,2.1460516676764128,2.1201860132652692,2.2600771547005998,2.169815593840687,-1.2996707023864114,-0.028392013134367153,-0.01589304997901809,1.8473465116237608,1.837215392248123,1.9369777119652243,1.8694493109779453,-1.2697882540395635
2000-01-27,2.2762412207649603,2.2012630528010373,2.2169657280342943,2.1785390915207015,-1.3635365157117452,-0.028392013134367153,-0.01589304997901809,1.9670868539607655,1.9122194505777126,1.8975707487903268,1.877473707502861,-1.3333186112364661
2000-01-28,2.2507401742836985,2.136401421172423,2.2301772942707423,2.1530396367637357,-1.056000616177812,-0.028392013134367153,-0.01589304997901809,1.943632560105326,1.8522162039194359,1.9096470762151994,1.854017779186455,-1.0273980485574938
2000-01-31,2.120550621195151,2.0151101700269143,2.0431293301862894,2.027555477828137,-1.292196159864433,-0.028392013134367153,-0.01589304997901809,1.8238922177590717,1.7400101326654915,1.738671703747769,1.738589921444197,-1.262352971662813
2000-02-01,2.032639118851853,2.2985555002439586,2.1474311688950922,2.350324891988686,-1.1410858252146052,-0.028392013134367153,-0.01589304997901809,1.7430366257625651,2.002224320560632,1.8340111307752085,2.0354925929770524,-1.1120363462795049
2000-02-02,2.4097861747063067,2.5904328425727225,2.516659677924255,2.7193959476816216,-0.9164758224373117,-0.028392013134367153,-0.01589304997901809,2.0899132876040314,2.2722389305273722,2.171512702438248,2.3749862922418417,-0.8886061108581491
2000-02-03,2.632584791332069,2.67150988210849,2.6731124359874596,2.80327573306638,-0.985283138873756,-0.028392013134367153,-0.01589304997901809,2.29482974975521,2.34724298884797,2.3145218429794077,2.4521439511622933,-0.95705201584857
2000-02-04,2.8043813149953074,2.67150988210849,2.7558585613631097,2.70261999060467,-1.2484700861119338,-0.028392013134367153,-0.01589304997901809,2.4528376241862593,2.34724298884797,2.390157788419398,2.3595547604596017,-1.218856569758822
2000-02-07,2.80035483397195,2.8174485532728726,2.842776760287112,2.920707432605041,-1.1950686323177178,-0.028392013134367153,-0.01589304997901809,2.4491343146335454,2.4822502938358366,2.469607310935915,2.5601646736564767,-1.1657356078893704
2000-02-08,3.005705366163165,2.9594955265395373,2.981845878565516,2.8871555184511375,-1.2385040294163496,-0.028392013134367153,-0.01589304997901809,2.638003102043962,2.6136574040193503,2.596726546966151,2.529301610091996,-1.2089428599231544
2000-02-09,2.7956572727780338,2.7324798158393877,2.803837407169159,2.669068076450767,-1.233064223469705,-0.028392013134367153,-0.01589304997901809,2.444813786815879,2.4036460407108864,2.434013924847068,2.3286916968858704,-1.2035316266378526
2000-02-10,2.7540503022033427,2.740263211634822,2.7774142746962625,2.7321456750601048,-1.2812334974995228,-0.028392013134367153,-0.01589304997901809,2.4065462547310834,2.410846430310599,2.409861269997322,2.3867142564000443,-1.2514478908435789
2000-02-11,2.7204962936753665,2.610539948377593,2.7426469951266617,2.6442396599768783,-1.4120795168670524,-0.028392013134367153,-0.01589304997901809,2.3756853417517165,2.290839936994046,2.3780814609945256,2.3058530298463045,-1.3816066395610298
2000-02-14,2.636611272355426,2.6189719604893127,2.7426469951266617,2.7153697179831533,-1.3763678137070052,-0.028392013134367153,-0.01589304997901809,2.2985330593171733,2.2986403590566544,2.3780814609945256,2.371282724617804,-1.3460825126498879
2000-02-15,2.7245227746987237,3.012033448158715,2.864332473620265,3.08041454397762,-0.8864115514026722,-0.028392013134367153,-0.01589304997901809,2.3793886513136804,2.662260033810666,2.4893107925233635,2.7070728562493054,-0.8586997528538856
2000-02-16,2.9553743533712007,2.9393884207346668,3.059724584801423,3.0213631750667505,-0.9760645364279895,-0.028392013134367153,-0.01589304997901809,2.5917117325795367,2.595056397552677,2.667913319143845,2.6527538643684196,-0.9478818342505776
2000-02-17,3.022482370427153,3.920096290959314,2.9380391063078193,4.095024427991653,-1.3318527604662647,-0.028392013134367153,-0.01589304997901809,2.653433558529021,3.50230548703553,2.556683987615007,3.640371898589055,-1.3018012753839066
2000-02-18,3.525792498346797,3.8468026472189805,3.663979903721088,3.8769369859912826,-0.038258601358080055,-0.028392013134367153,-0.01589304997901809,3.116347253154778,3.434501818314646,3.220246399701984,3.439761985392181,-0.015001738714267885
2000-02-22,4.029102626266441,3.9447437109781873,3.7988769484511398,3.725953372298718,-0.7990424543687141,-0.028392013134367153,-0.01589304997901809,3.5792609477805346,3.5251067207694513,3.3435520586556953,3.300878199324267,-0.771789563294534
2000-02-23,3.7358405917319284,4.147112001659464,3.9122182798480387,4.229232084607267,-1.0224482253002403,-0.028392013134367153,-0.01589304997901809,3.309536568382861,3.7123168503439943,3.4471542360219565,3.763824152865479,-0.9940218921107467
2000-02-24,4.390143758027467,5.11614477819096,4.52898981941276,4.749286753992766,-0.4965726336582579,-0.028392013134367153,-0.01589304997901809,3.911324371392646,4.608765355422784,4.010928047819198,4.242201638198181,-0.47090846978202605
2000-02-25,4.5243597921393715,5.018852330748039,4.720209857045566,4.841218998774461,-0.8737048291139738,-0.028392013134367153,-0.01589304997901809,4.034768023291614,4.518760485439864,4.185716997363154,4.32676643237596,-0.8460597728134095
2000-02-28,4.842451792984587,4.710759580512121,4.372537061349556,4.363439741222879,-1.0285109097895606,-0.028392013134367153,-0.01589304997901809,4.327329478298275,4.233745063810802,3.867918907278039,3.887276407141903,-1.0000527322607777
2000-02-29,4.3941702390508235,4.560929211450022,4.5853128123155145,4.556698766749361,-1.3264129545202008,-0.028392013134367153,-0.01589304997901809,3.9150276809453604,4.095137564027575,4.0624113384094445,4.065047653308462,-1.2963900420986048
2000-03-01,4.599520771242038,4.8768053574813734,4.789744416184768,4.908322827082268,-1.2932342907704406,-0.028392013134367153,-0.01589304997901809,4.103896468355776,4.3873533752563505,4.249276615378273,4.38849255951417,-1.263385649770695
2000-03-02,4.96458838402642,4.763297502131299,4.668058937691164,4.651986202946447,-1.2307803354771847,-0.028392013134367153,-0.01589304997901809,4.439663201529851,4.282347693602118,4.138047283849435,4.152698753842687,-1.2012597348005123
2000-03-03,4.629048298746658,4.8768053574813734,4.837723261990817,4.833166539377523,-1.219360895513422,-0.028392013134367153,-0.01589304997901809,4.13105407177318,4.3873533752563505,4.293132751805943,4.319359297118633,-1.18990027561381
2000-03-06,5.169938916217635,8.13610234681924,5.363404529083184,8.255461783075653,0.6400146072563437,-0.028392013134367153,-0.01589304997901809,4.628531988931019,7.402516519832502,4.773643464010141,7.467391781195179,0.6597088298515346
2000-03-07,8.055583649623596,8.071240715190624,6.649793873158422,7.114696701842942,1.4777031977663349,-0.028392013134367153,-0.01589304997901809,7.282570504814341,7.342513273183217,5.949496397304115,6.418047619836331,1.4929974486637014
2000-03-08,7.38450347906407,7.487486030533097,7.27560490541124,7.785734984921007,-0.0823168770017095,-0.028392013134367153,-0.01589304997901809,6.665352245291749,6.802484053249736,6.521532959440178,7.035308891199948,-0.0588285976127812
2000-03-09,7.451611496120022,7.617209293790324,7.6232777011072494,7.852838813228813,-0.6800311273306013,-0.028392013134367153,-0.01589304997901809,6.727074071241233,6.922490546638223,6.839331049525293,7.09703501832891,-0.6534033450069382
2000-03-10,7.854259598455738,7.67363891330722,7.27560490541124,7.114696701842942,-0.6946480104811061,-0.028392013134367153,-0.01589304997901809,7.097405026901143,6.974693371224899,6.521532959440178,6.418047619836331,-0.6679434527659172
2000-03-13,6.314801687192186,6.640393121463394,6.545492034449619,6.393330547534023,-0.6334813375151077,-0.028392013134367153,-0.01589304997901809,5.681506339643465,6.018841651914763,5.854156970276674,5.754491753098243,-0.607098058649508
2000-03-14,6.512099257336686,6.449699924475269,5.806339670799901,5.730344723852896,-0.2612906451658582,-0.028392013134367153,-0.01589304997901809,5.862968507939204,5.842432106735294,5.178518230764825,5.144637616964202,-0.236862303411643
2000-03-15,6.184612134103639,5.938590267241789,5.415555448437586,5.252565466301314,-0.45928297151998754,-0.028392013134367153,-0.01589304997901809,5.56176599729721,5.369606523059801,4.821313177523861,4.705147591739395,-0.43381467214690356
2000-03-16,5.371262967385493,5.606498713303283,5.328637249513584,5.5082310521540565,-0.5741417749363916,-0.028392013134367153,-0.01589304997901809,4.813697466788721,5.062389900168706,4.74186365499782,4.940324136134039,-0.5480701780029712
2000-03-17,5.593390503840697,5.865945239817741,5.754884097036891,5.714239805059022,-1.0748530734245492,-0.028392013134367153,-0.01589304997901809,5.017996710674947,5.302402886801811,5.131484113436876,5.12982334644955,-1.0461514829966314
2000-03-20,5.669222563113922,5.509206265860362,5.398171808652785,5.219013552147411,-1.1343172117092464,-0.028392013134367153,-0.01589304997901809,5.087742374004062,4.972385030176795,4.805423273012939,4.674284528165663,-1.105303285016114
2000-03-21,5.018945877841742,5.08760566027437,4.894046254893571,5.3028933375321685,-0.6743421699650289,-0.028392013134367153,-0.01589304997901809,4.489657880546991,4.582363926893501,4.344616042396188,4.751442187086115,-0.6477442689757447
2000-03-22,5.207519405768969,5.472883752148338,5.12420564564433,5.6008343352188295,-0.9070080685737784,-0.028392013134367153,-0.01589304997901809,4.6630962114631,4.9387832120478,4.554998378028991,5.025506191588656,-0.879188086514265
2000-03-23,5.589364022817339,5.655144937024744,5.676310045209593,5.6176102922957805,-0.9136936316104185,-0.028392013134367153,-0.01589304997901809,5.014293401122233,5.107392335164662,5.059661745082935,5.040937723370896,-0.8858385335290253
2000-03-24,5.555810014289363,5.4767754500460555,5.624159125855192,5.638412479071201,-1.2132566857874203,-0.028392013134367153,-0.01589304997901809,4.983432488142865,4.942383406852152,5.011992031569215,5.060072822786424,-1.1838281283394636
2000-03-27,5.518229524738029,5.379483002603134,5.411383374889233,5.252565466301314,-1.372589017210205,-0.028392013134367153,-0.01589304997901809,4.948868265610785,4.8523785368602415,4.817499600437811,4.705147591739395,-1.3423235643371974
2000-03-28,5.237046933273588,5.537745383776953,5.432939088222386,5.580032148443409,-1.145985803090776,-0.028392013134367153,-0.01589304997901809,4.690253814880502,4.998786458706077,4.837203082025259,5.0063710921731275,-1.1169105869487082
2000-03-29,5.57258701855335,5.4767754500460555,5.18956813123518,5.101581852608749,-1.204993163777201,-0.028392013134367153,-0.01589304997901809,4.998862944637175,4.942383406852152,4.614744418967583,4.566263805671481,-1.1756080106007225
2000-03-30,4.847149354178503,4.925451581202834,4.433032127800662,4.631855054454104,-0.8795183621913323,-0.028392013134367153,-0.01589304997901809,4.33165000611594,4.4323558102523055,3.9232157749543353,4.1341809157039995,-0.8518427702175488
2000-03-31,4.700182796825968,4.5038509756168414,3.7988769484511398,4.564751226146298,-0.17412917431240507,-0.028392013134367153,-0.01589304997901809,4.196479207284629,4.042334706969012,3.3435520586556953,4.072454788565787,-0.15015864947386784
2000-04-03,4.49885874565811,4.325481488638153,3.9205624269447434,4.16212825629946,-0.880888694986148,-0.028392013134367153,-0.01589304997901809,4.011313729436175,3.8773257786565023,3.454781390175009,3.7020980257272673,-0.8532059053199531
2000-04-04,4.163318660378347,4.268403252804973,3.242600475337524,3.860161028914331,-0.2625779274861499,-0.028392013134367153,-0.01589304997901809,3.702704599679504,3.8245229215979393,2.835075114525225,3.4243304536006907,-0.2381428242654167
2000-04-05,3.8110015708345957,4.1062491737334375,3.807916441139236,4.090998198293185,-0.8483744350169062,-0.028392013134367153,-0.01589304997901809,3.3786650134470233,3.674514804947752,3.3518148089945172,3.636668330965018,-0.820862426981088
2000-04-06,4.188148626689049,4.4389893439882275,4.289790935973906,4.631855054454104,-1.1532111941955678,-0.028392013134367153,-0.01589304997901809,3.7255416752792403,3.982331460310735,3.792282961847573,4.1341809157039995,-1.124098026579567
2000-04-07,4.800844822409896,5.736221976560512,4.985136527365926,5.772620135686814,-0.4887658892445692,-0.028392013134367153,-0.01589304997901809,4.28906194620423,5.182396393485259,4.427879141998755,5.183525077062847,-0.46314273041075316
2000-04-10,5.773911069721208,5.541637081674669,4.868318468012066,4.774115170466654,-0.49669720936423895,-0.028392013134367153,-0.01589304997901809,5.184028422485627,5.002386653510429,4.321098983732213,4.265040305237748,-0.47103239115497186
2000-04-11,4.364642711546205,4.431205948192794,4.46362733382191,4.35941351152441,-0.936864713427913,-0.028392013134367153,-0.01589304997901809,3.8878700775279573,3.975131070711023,3.9511820068806056,3.883572839517864,-0.9088879088969521
2000-04-12,4.163318660378347,4.066034962123696,3.312135034476726,3.3568823166057826,0.08278746225362506,-0.028392013134367153,-0.01589304997901809,3.702704599679504,3.6373127920233963,2.8986347325403434,2.961384500059477,0.1054085286647767
2000-04-13,3.492238489818821,3.920096290959314,3.5902732710335337,3.6252976298370085,-0.1725927405743468,-0.028392013134367153,-0.01589304997901809,3.085486340175411,3.50230548703553,3.1528732046008168,3.2082890086215747,-0.14863028587420243
2000-04-14,3.475461485554833,3.4297423558469906,3.173065916198322,3.134768644906943,-0.5354817800033057,-0.028392013134367153,-0.01589304997901809,3.0700558836903524,3.0486809422985996,2.771515496510107,2.757071019229314,-0.5096132452654445
2000-04-17,2.959400834394558,2.9880346444561274,2.620961516633058,2.920707432605041,-0.5791248032859253,-0.028392013134367153,-0.01589304997901809,2.5954150421322506,2.6400588325486325,2.266852129465687,2.5601646736564767,-0.553027032920805
2000-04-18,2.8211583192592955,3.336341606301786,2.7642027084598144,3.4239861449135893,-0.16362328954634725,-0.028392013134367153,-0.01589304997901809,2.4682680806805672,2.9622762671020495,2.3977849425724496,3.023110627197689,-0.1397079470221017
2000-04-19,3.4251304727628686,3.4621731716612976,3.381669593615928,3.4407621019905408,-0.7176529913553575,-0.028392013134367153,-0.01589304997901809,3.023764514225927,3.0786825656232426,2.9621943505554618,3.0385421589891792,-0.6908275996365829
2000-04-20,3.4835144476015474,3.5795727249090894,3.61669640350643,3.6212714001385398,-1.12082150993579,-0.028392013134367153,-0.01589304997901809,3.07746250280503,3.1872884420728345,3.177025859450562,3.204585440988287,-1.0918784696136477
2000-04-24,3.433183434809583,3.620435552835116,3.455376226303482,3.7346768699787325,-1.0188770549827844,-0.028392013134367153,-0.01589304997901809,3.031171133340605,3.225090487469078,3.02956754565663,3.308902595858432,-0.9904694794196325
2000-04-25,3.9371646428997864,3.82669554141411,3.7988769484511398,3.6252976298370085,-1.2577717390281606,-0.028392013134367153,-0.01589304997901809,3.494702046231314,3.4159008118479717,3.3435520586556953,3.2082890086215747,-1.228109365605445
2000-04-26,3.9700475712572034,3.802696737711522,3.9122182798480387,3.7507817887726067,-1.3187307858171369,-0.028392013134367153,-0.01589304997901809,3.5249457409457285,3.3936996105859385,3.4471542360219565,3.3237168663638323,-1.2887482241002777
2000-04-27,3.568070549092047,3.6768651723520107,3.7293423893119377,3.6756255010678633,-0.7769095034595496,-0.028392013134367153,-0.01589304997901809,3.1552320035045254,3.277293312064745,3.279992440640577,3.254583603968295,-0.7497728660344891
2000-04-28,3.626454523930726,3.4699565674567316,3.5861011974851817,3.532694346772236,-0.9853246641110179,-0.028392013134367153,-0.01589304997901809,3.2089299920836294,3.085882955222955,3.1490596275242897,3.1231069531669564,-0.9570933229728853
2000-05-01,3.533845460393512,3.8714500672378533,3.702919256839041,3.9856451878499293,-0.9370308143711558,-0.028392013134367153,-0.01589304997901809,3.1237538722694556,3.4573030520395753,3.255839785790832,3.539758311352198,-0.9090531373942132
2000-05-02,4.180095664642335,4.381911108155047,4.316214068446802,4.348005860712084,0.044501194450092214,-0.028392013134367153,-0.01589304997901809,3.718135056164562,3.929528603252171,3.8164356166877944,3.873079397904091,0.06732336004608747
2000-05-03,4.12976465185037,3.9849579225879284,3.7731491615696346,3.725953372298718,-0.7577663695577832,-0.028392013134367153,-0.01589304997901809,3.671843686709387,3.562308733693807,3.3200349999821963,3.300878199324267,-0.7307302817251445
2000-05-04,3.727116549514655,3.563357317001936,3.677191469957536,3.64207358691396,-1.2307803354771847,-0.028392013134367153,-0.01589304997901809,3.301512731003231,3.1722876304105134,3.2323227271268578,3.2237205404038147,-1.2012597348005123
2000-05-05,3.639205047171357,3.6891888823614476,3.7731491615696346,3.7219271426002494,-1.1995948830666576,-0.028392013134367153,-0.01589304997901809,3.220657139006724,3.2886939289317056,3.3200349999821963,3.2971746317002295,-1.170238084439736
2000-05-08,3.7519465158253578,3.5873561207045235,3.420608946733881,3.273002531221025,-1.276458095332816,-0.028392013134367153,-0.01589304997901809,3.3243498066029677,3.1944888316725466,2.997787736644309,2.8842268411390255,-1.2466975715473214
2000-05-09,3.3244684471789396,3.239049158858865,3.003401591898669,2.9670090741374273,-1.0105720077393667,-0.028392013134367153,-0.01589304997901809,2.931181775306325,2.8722713971191305,2.6164300285536,2.60275570138841,-0.9822080545565762
2000-05-10,2.888266336315248,2.7973414474680016,2.8080094807175113,2.752947861835525,-1.0592395846029767,-0.028392013134367153,-0.01589304997901809,2.529989906630052,2.463649287369163,2.4378275019235933,2.4058493558155725,-1.0306200042540856
2000-05-11,2.7876043107313193,2.7765857253468456,2.8253931205023117,2.72342217738009,-1.0258117694371913,-0.028392013134367153,-0.01589304997901809,2.437407167701201,2.4444482484395933,2.4537174064345164,2.3786898598751294,-0.9973677691802844
2000-05-12,3.2238064215950106,3.9849579225879284,3.2599841151223243,3.66287577368938,3.909047304402271,-0.028392013134367153,-0.01589304997901809,2.838599036377474,3.562308733693807,2.850965019026624,3.242855639819343,3.9115708844477286
2000-05-15,3.626454523930726,3.5309265011876287,3.4602436454432257,3.5038397005998787,0.12065847770195348,-0.028392013134367153,-0.01589304997901809,3.2089299920836294,3.1422860070858705,3.0340167189189264,3.0965647184941036,0.1430806260403131
2000-05-16,3.635178566148,3.916204593061597,3.6598078301727357,3.524641887375299,0.6721136148645755,-0.028392013134367153,-0.01589304997901809,3.21695382945401,3.49870529224017,3.2164328226159338,3.1156998179096314,0.6916392369472469
2000-05-17,3.1734754088030463,3.060679671880176,2.8817161134050657,2.8200516901433312,3.4459578699388698,-0.028392013134367153,-0.01589304997901809,2.792307666913048,2.7072624688066216,2.5052006970247622,2.4675754829537837,3.450913834083713
2000-05-18,2.8211583192592955,2.748695223746541,2.4777203248063016,2.350324891988686,0.8309891686873468,-0.028392013134367153,-0.01589304997901809,2.4682680806805672,2.4186468523732074,2.135919316349401,2.0354925929770524,0.8496802945775126
2000-05-19,2.4648147486921874,2.4730332893249307,2.138391676206996,2.0570811622835716,0.4604594857879422,-0.028392013134367153,-0.01589304997901809,2.140525184886124,2.16363305407778,1.8257483804363863,1.7657494173846398,0.4810968243122588
